cellID,radius,nematic_correlation,n_neighbors
129,0.7450003150820447,0.9997143310585621,1
145,0.7450003150820447,0.9997143310585621,1
353,0.7450003150820447,0.9993500124997596,1
359,0.7450003150820447,0.9993500124997596,1
429,0.7450003150820447,0.999913833438734,1
436,0.7450003150820447,0.999913833438734,1
684,0.7450003150820447,0.975609756097561,1
692,0.7450003150820447,0.975609756097561,1
797,0.7450003150820447,0.9959455500035636,1
815,0.7450003150820447,0.9959455500035636,1
1172,0.7450003150820447,0.8282890724102964,1
1187,0.7450003150820447,0.8282890724102964,1
1350,0.7450003150820447,0.9998962197396917,1
1357,0.7450003150820447,0.9998962197396917,1
1363,0.7450003150820447,0.9940521807970991,1
1370,0.7450003150820447,0.9998208919580489,1
1385,0.7450003150820447,0.9940521807970991,1
1388,0.7450003150820447,0.9998208919580489,1
1464,0.7450003150820447,0.9909869794599464,1
1479,0.7450003150820447,0.9909869794599464,1
1791,0.7450003150820447,0.9994572535903085,1
1801,0.7450003150820447,0.9994572535903085,1
1885,0.7450003150820447,0.9978887247849827,1
1887,0.7450003150820447,0.9974589975734106,1
1896,0.7450003150820447,0.9974589975734106,1
1898,0.7450003150820447,0.9978887247849827,1
104,0.8538853376497628,0.9622104901848613,1
111,0.8538853376497628,0.9622104901848613,1
129,0.8538853376497628,0.9997143310585621,1
145,0.8538853376497628,0.9997143310585621,1
146,0.8538853376497628,0.9909009540458871,1
158,0.8538853376497628,0.9909009540458871,1
167,0.8538853376497628,0.9778400153462499,1
177,0.8538853376497628,0.9778400153462499,1
183,0.8538853376497628,0.9982965131754059,1
188,0.8538853376497628,0.9648582191128822,1
193,0.8538853376497628,0.9982965131754059,1
199,0.8538853376497628,0.9648582191128822,1
260,0.8538853376497628,0.9866142715015708,1
276,0.8538853376497628,0.9866142715015708,1
280,0.8538853376497628,0.999825327510917,1
286,0.8538853376497628,0.999825327510917,1
301,0.8538853376497628,0.9998241342974455,1
304,0.8538853376497628,0.9998241342974455,1
310,0.8538853376497628,0.9807221237528131,1
313,0.8538853376497628,0.9807221237528131,1
324,0.8538853376497628,0.9965877112740125,1
329,0.8538853376497628,0.9965877112740125,1
347,0.8538853376497628,0.9761364992244362,1
353,0.8538853376497628,0.9993500124997596,1
359,0.8538853376497628,0.9993500124997596,1
365,0.8538853376497628,0.9761364992244362,1
405,0.8538853376497628,0.9880350524848108,1
415,0.8538853376497628,0.9409155955170011,1
416,0.8538853376497628,0.964475324000906,2
429,0.8538853376497628,0.999913833438734,1
436,0.8538853376497628,0.999913833438734,1
518,0.8538853376497628,0.9987533143799323,1
531,0.8538853376497628,0.9767380288351998,1
533,0.8538853376497628,0.9987533143799323,1
542,0.8538853376497628,0.9767380288351998,1
576,0.8538853376497628,0.9840262173579376,1
596,0.8538853376497628,0.993813565266185,1
597,0.8538853376497628,0.9889198913120614,2
681,0.8538853376497628,0.9999181594024052,1
684,0.8538853376497628,0.987763957749983,2
690,0.8538853376497628,0.998126342002966,1
692,0.8538853376497628,0.975609756097561,1
695,0.8538853376497628,0.998126342002966,1
748,0.8538853376497628,0.9947339167440465,1
764,0.8538853376497628,0.9947339167440465,1
787,0.8538853376497628,0.9985202312138728,1
793,0.8538853376497628,0.9981018220165212,1
797,0.8538853376497628,0.9959455500035636,1
800,0.8538853376497628,0.9985202312138728,1
801,0.8538853376497628,0.990490750500402,1
809,0.8538853376497628,0.990490750500402,1
815,0.8538853376497628,0.9959455500035636,1
819,0.8538853376497628,0.9981018220165212,1
862,0.8538853376497628,0.9639499713888663,1
874,0.8538853376497628,0.9639499713888663,1
886,0.8538853376497628,0.9735403455062323,1
907,0.8538853376497628,0.9735403455062323,1
938,0.8538853376497628,0.9863031960263894,1
951,0.8538853376497628,0.9863031960263894,1
971,0.8538853376497628,0.9996384883704326,1
982,0.8538853376497628,0.985289269957546,1
985,0.8538853376497628,0.9985401459854015,1
987,0.8538853376497628,0.9996384883704326,1
