cellID,radius,nematic_correlation,n_neighbors
1321,0.7450003150820447,0.9888880353337799,1
1342,0.7450003150820447,0.9888880353337799,1
1664,0.7450003150820447,0.9979494154264641,1
1671,0.7450003150820447,0.9979494154264641,1
1860,0.7450003150820447,0.9964936784065207,1
1870,0.7450003150820447,0.9964936784065207,1
143,0.8538853376497628,0.9561095380099903,1
158,0.8538853376497628,0.9561095380099903,1
176,0.8538853376497628,0.9952091479643808,1
184,0.8538853376497628,0.983596497678799,1
191,0.8538853376497628,0.9952091479643808,1
194,0.8538853376497628,0.983596497678799,1
338,0.8538853376497628,0.9999966003161705,1
340,0.8538853376497628,0.9999966003161705,1
373,0.8538853376497628,0.9585453576480064,1
377,0.8538853376497628,0.9585453576480064,1
415,0.8538853376497628,0.9990248201251153,1
424,0.8538853376497628,0.9990248201251153,1
474,0.8538853376497628,0.8515316231924608,1
493,0.8538853376497628,0.8515316231924608,1
507,0.8538853376497628,0.9829874126690101,1
523,0.8538853376497628,0.9829874126690101,1
578,0.8538853376497628,0.9883858898122528,1
596,0.8538853376497628,0.9883858898122528,1
637,0.8538853376497628,0.9957880069260769,1
659,0.8538853376497628,0.9957880069260769,1
713,0.8538853376497628,0.9932925617513152,1
717,0.8538853376497628,0.9932925617513152,1
719,0.8538853376497628,0.9965827849204619,1
725,0.8538853376497628,0.9965827849204619,1
787,0.8538853376497628,0.9982153605710846,1
800,0.8538853376497628,0.9982153605710846,1
974,0.8538853376497628,0.9997191706727774,1
980,0.8538853376497628,0.9997191706727774,1
1206,0.8538853376497628,0.9981015199135057,1
1210,0.8538853376497628,0.9981015199135057,1
1321,0.8538853376497628,0.9888880353337799,1
1342,0.8538853376497628,0.9888880353337799,1
1367,0.8538853376497628,0.9909513635792384,1
1369,0.8538853376497628,0.9909513635792384,1
1411,0.8538853376497628,0.96,1
1424,0.8538853376497628,0.96,1
1577,0.8538853376497628,0.8803865623561894,1
1586,0.8538853376497628,0.8803865623561894,1
1628,0.8538853376497628,0.9996597932298853,1
1638,0.8538853376497628,0.9996597932298853,1
1660,0.8538853376497628,0.992640350343653,1
1664,0.8538853376497628,0.9979494154264641,1
1671,0.8538853376497628,0.9979494154264641,1
1673,0.8538853376497628,0.992640350343653,1
1674,0.8538853376497628,0.9346073982299921,1
1682,0.8538853376497628,0.9346073982299921,1
1705,0.8538853376497628,0.9089533417402272,1
