cellID,radius,nematic_correlation,n_neighbors
671,0.7450003150820447,0.9938690669232253,1
683,0.7450003150820447,0.9938690669232253,1
1151,0.7450003150820447,0.9882880372837568,1
1152,0.7450003150820447,0.9882880372837568,1
41,0.8538853376497628,0.9968390706660916,1
55,0.8538853376497628,0.9891729117873822,1
64,0.8538853376497628,0.957820396668595,1
67,0.8538853376497628,0.957820396668595,1
68,0.8538853376497628,0.9968390706660916,1
69,0.8538853376497628,0.9991439861079787,1
74,0.8538853376497628,0.9891729117873822,1
76,0.8538853376497628,0.999518389744942,1
82,0.8538853376497628,0.9991439861079787,1
88,0.8538853376497628,0.999518389744942,1
104,0.8538853376497628,0.9986516096409911,1
120,0.8538853376497628,0.9986516096409911,1
175,0.8538853376497628,0.9998470142276769,1
176,0.8538853376497628,0.9998470142276769,1
189,0.8538853376497628,0.9999895031444643,1
199,0.8538853376497628,0.9999895031444643,1
285,0.8538853376497628,0.9922008713707886,1
290,0.8538853376497628,0.9922008713707886,1
300,0.8538853376497628,0.9990914031565754,1
314,0.8538853376497628,0.9990914031565754,1
395,0.8538853376497628,0.9592862491847105,1
398,0.8538853376497628,0.9592862491847105,1
406,0.8538853376497628,0.997317273473857,1
419,0.8538853376497628,0.997317273473857,1
568,0.8538853376497628,0.9932120515676776,1
583,0.8538853376497628,0.9932120515676776,1
595,0.8538853376497628,0.9954696655965709,1
601,0.8538853376497628,0.9954696655965709,1
671,0.8538853376497628,0.9938690669232253,1
683,0.8538853376497628,0.9938690669232253,1
860,0.8538853376497628,0.9825151961626238,1
880,0.8538853376497628,0.9825151961626238,1
929,0.8538853376497628,0.9987913784999665,1
935,0.8538853376497628,0.9987913784999665,1
969,0.8538853376497628,0.9487544483985764,1
981,0.8538853376497628,0.9487544483985764,1
1026,0.8538853376497628,0.8680475406854175,1
1027,0.8538853376497628,0.8680475406854175,1
1036,0.8538853376497628,0.9834379394414653,1
1040,0.8538853376497628,0.998449258911224,1
1048,0.8538853376497628,0.9834379394414653,1
1060,0.8538853376497628,0.9857307672060129,2
1072,0.8538853376497628,0.9730122755008018,1
1121,0.8538853376497628,0.9987007779292646,1
1150,0.8538853376497628,0.9987007779292646,1
1151,0.8538853376497628,0.9882880372837568,1
1152,0.8538853376497628,0.9882880372837568,1
