cellID,radius,nematic_correlation,n_neighbors
41,0.8538853376497628,0.9993509127789046,1
43,0.8538853376497628,0.9993509127789046,1
176,0.8538853376497628,0.9397501739724058,1
185,0.8538853376497628,0.9397501739724058,1
227,0.8538853376497628,0.9927160535749803,1
230,0.8538853376497628,0.9927160535749803,1
238,0.8538853376497628,0.9890372199246961,1
240,0.8538853376497628,0.9890372199246961,1
323,0.8538853376497628,0.9994029738291489,1
325,0.8538853376497628,0.9994029738291489,1
451,0.8538853376497628,0.9999482419425116,1
452,0.8538853376497628,0.9999482419425116,1
563,0.8538853376497628,0.955841428196377,1
569,0.8538853376497628,0.955841428196377,1
689,0.8538853376497628,0.9935263744665659,1
698,0.8538853376497628,0.9935263744665659,1
41,0.9786843778354023,0.9993509127789046,1
43,0.9786843778354023,0.9993509127789046,1
56,0.9786843778354023,0.9659001224075854,1
59,0.9786843778354023,0.9659001224075854,1
110,0.9786843778354023,0.957883745214062,1
121,0.9786843778354023,0.957883745214062,1
127,0.9786843778354023,0.9922149705829333,1
131,0.9786843778354023,0.9922149705829333,1
176,0.9786843778354023,0.9397501739724058,1
185,0.9786843778354023,0.9397501739724058,1
227,0.9786843778354023,0.9927160535749803,1
230,0.9786843778354023,0.9927160535749803,1
238,0.9786843778354023,0.9890372199246961,1
240,0.9786843778354023,0.9890372199246961,1
323,0.9786843778354023,0.9994029738291489,1
325,0.9786843778354023,0.9994029738291489,1
451,0.9786843778354023,0.9999482419425116,1
452,0.9786843778354023,0.9999482419425116,1
487,0.9786843778354023,0.8952663103315136,1
496,0.9786843778354023,0.8952663103315136,1
563,0.9786843778354023,0.955841428196377,1
565,0.9786843778354023,0.9995782215804522,1
569,0.9786843778354023,0.955841428196377,1
572,0.9786843778354023,0.9995782215804522,1
620,0.9786843778354023,0.9968885047536733,1
627,0.9786843778354023,0.9968885047536733,1
689,0.9786843778354023,0.9935263744665659,1
698,0.9786843778354023,0.9935263744665659,1
704,0.9786843778354023,0.8593229710634633,1
715,0.9786843778354023,0.8593229710634633,1
734,0.9786843778354023,0.9981219466221238,1
737,0.9786843778354023,0.9981219466221238,1
782,0.9786843778354023,0.9256866378085198,1
790,0.9786843778354023,0.9936504943480304,1
791,0.9786843778354023,0.9936504943480304,1
794,0.9786843778354023,0.9256866378085198,1
801,0.9786843778354023,0.972557970638585,1
810,0.9786843778354023,0.972557970638585,1
824,0.9786843778354023,0.9936283547810854,1
829,0.9786843778354023,0.9936283547810854,1
846,0.9786843778354023,0.9800004999875004,1
850,0.9786843778354023,0.9800004999875004,1
853,0.9786843778354023,0.9471808717070008,1
858,0.9786843778354023,0.9471808717070008,1
875,0.9786843778354023,0.9876159247064391,1
882,0.9786843778354023,0.9925721489862587,2
886,0.9786843778354023,0.9975283732660781,1
45,1.1217233382357688,0.9711756205687284,1
51,1.1217233382357688,0.9711756205687284,1
56,1.1217233382357688,0.9659001224075854,1
59,1.1217233382357688,0.9659001224075854,1
89,1.1217233382357688,0.9435311833354247,1
97,1.1217233382357688,0.9435311833354247,1
106,1.1217233382357688,0.8788165680473374,1
110,1.1217233382357688,0.9183501566306997,2
121,1.1217233382357688,0.957883745214062,1
127,1.1217233382357688,0.9922149705829333,1
129,1.1217233382357688,0.8590394377196409,1
131,1.1217233382357688,0.9922149705829333,1
141,1.1217233382357688,0.8590394377196409,1
176,1.1217233382357688,0.9397501739724058,1
185,1.1217233382357688,0.9397501739724058,1
211,1.1217233382357688,0.9683607663615623,1
219,1.1217233382357688,0.9683607663615623,1
323,1.1217233382357688,0.9994029738291489,1
325,1.1217233382357688,0.9994029738291489,1
330,1.1217233382357688,0.9995870192107765,1
338,1.1217233382357688,0.9995870192107765,1
365,1.1217233382357688,0.9996820334907204,1
370,1.1217233382357688,0.7510588235294116,1
371,1.1217233382357688,0.9996820334907204,1
384,1.1217233382357688,0.7510588235294116,1
394,1.1217233382357688,0.902757987943424,1
404,1.1217233382357688,0.902757987943424,1
487,1.1217233382357688,0.8952663103315136,1
496,1.1217233382357688,0.8952663103315136,1
563,1.1217233382357688,0.955841428196377,1
565,1.1217233382357688,0.9995782215804522,1
569,1.1217233382357688,0.955841428196377,1
572,1.1217233382357688,0.9995782215804522,1
590,1.1217233382357688,0.7823224038777821,1
593,1.1217233382357688,0.7823224038777821,1
620,1.1217233382357688,0.9968885047536733,1
627,1.1217233382357688,0.9968885047536733,1
704,1.1217233382357688,0.8593229710634633,1
715,1.1217233382357688,0.8593229710634633,1
734,1.1217233382357688,0.9981219466221238,1
737,1.1217233382357688,0.9966417787114784,2
745,1.1217233382357688,0.995161610800833,1
782,1.1217233382357688,0.9256866378085198,1
790,1.1217233382357688,0.9936504943480304,1
791,1.1217233382357688,0.9936504943480304,1
794,1.1217233382357688,0.9256866378085198,1
801,1.1217233382357688,0.972557970638585,1
810,1.1217233382357688,0.972557970638585,1
811,1.1217233382357688,0.9670940589214054,1
