cellID,radius,nematic_correlation,n_neighbors
377,0.7450003150820447,0.9987367928574213,1
384,0.7450003150820447,0.9987367928574213,1
419,0.7450003150820447,0.999486763670709,1
423,0.7450003150820447,0.999486763670709,1
428,0.7450003150820447,0.9995842466194286,1
431,0.7450003150820447,0.9995842466194286,1
75,0.8538853376497628,0.9986331619079793,1
77,0.8538853376497628,0.9986331619079793,1
149,0.8538853376497628,0.9439735021755492,1
154,0.8538853376497628,0.9439735021755492,1
210,0.8538853376497628,0.9891217790126038,1
215,0.8538853376497628,0.9891217790126038,1
225,0.8538853376497628,0.9918507562915214,1
228,0.8538853376497628,0.9918507562915214,1
252,0.8538853376497628,0.9956529612084324,1
257,0.8538853376497628,0.9956529612084324,1
280,0.8538853376497628,0.985214551328261,1
283,0.8538853376497628,0.985214551328261,1
319,0.8538853376497628,0.9753861835098565,1
326,0.8538853376497628,0.9753861835098565,1
377,0.8538853376497628,0.9987367928574213,1
384,0.8538853376497628,0.9987367928574213,1
415,0.8538853376497628,0.9973374203383284,1
416,0.8538853376497628,0.994128859650949,1
419,0.8538853376497628,0.9984120920045187,2
423,0.8538853376497628,0.999486763670709,1
424,0.8538853376497628,0.994128859650949,1
428,0.8538853376497628,0.9995842466194286,1
431,0.8538853376497628,0.9995842466194286,1
456,0.8538853376497628,0.9998220165524606,1
462,0.8538853376497628,0.9998220165524606,1
475,0.8538853376497628,0.9971462937194877,1
498,0.8538853376497628,0.9971462937194877,1
75,0.9786843778354023,0.9986331619079793,1
77,0.9786843778354023,0.9986331619079793,1
130,0.9786843778354023,0.8856392754003677,1
132,0.9786843778354023,0.9999787798408488,1
135,0.9786843778354023,0.8856392754003677,1
136,0.9786843778354023,0.9999787798408488,1
149,0.9786843778354023,0.9439735021755492,1
154,0.9786843778354023,0.9439735021755492,1
210,0.9786843778354023,0.9891217790126038,1
215,0.9786843778354023,0.9891217790126038,1
217,0.9786843778354023,0.9989525358597747,1
222,0.9786843778354023,0.9989525358597747,1
225,0.9786843778354023,0.9918507562915214,1
228,0.9786843778354023,0.9918507562915214,1
252,0.9786843778354023,0.9956529612084324,1
257,0.9786843778354023,0.9956529612084324,1
280,0.9786843778354023,0.985214551328261,1
283,0.9786843778354023,0.985214551328261,1
319,0.9786843778354023,0.9753861835098565,1
326,0.9786843778354023,0.9753861835098565,1
339,0.9786843778354023,0.9906782846358566,1
347,0.9786843778354023,0.9906782846358566,1
401,0.9786843778354023,0.9999342393550733,1
408,0.9786843778354023,0.9999342393550733,1
415,0.9786843778354023,0.9973374203383284,1
416,0.9786843778354023,0.994128859650949,1
418,0.9786843778354023,0.9993707523605502,1
419,0.9786843778354023,0.9973374203383284,1
424,0.9786843778354023,0.994128859650949,1
425,0.9786843778354023,0.9993707523605502,1
456,0.9786843778354023,0.9998220165524606,1
462,0.9786843778354023,0.9998220165524606,1
475,0.9786843778354023,0.9971462937194877,1
494,0.9786843778354023,0.9733449300513409,1
495,0.9786843778354023,0.9733449300513409,1
