cellID,radius,nematic_correlation,n_neighbors
235,0.7450003150820447,0.9967453997477204,1
250,0.7450003150820447,0.9967453997477204,1
517,0.7450003150820447,0.9997942205525274,1
521,0.7450003150820447,0.9997942205525274,1
579,0.7450003150820447,0.9996208811551277,1
587,0.7450003150820447,0.9996208811551277,1
634,0.7450003150820447,0.9976794043747014,1
643,0.7450003150820447,0.9988290921077752,2
650,0.7450003150820447,0.9999787798408488,1
661,0.7450003150820447,0.9996075357796936,1
670,0.7450003150820447,0.9996075357796936,1
682,0.7450003150820447,0.9790635679913227,1
694,0.7450003150820447,0.9790635679913227,1
767,0.7450003150820447,0.9961148284049212,1
784,0.7450003150820447,0.9961148284049212,1
887,0.7450003150820447,0.9794773022373721,1
895,0.7450003150820447,0.9794773022373721,1
917,0.7450003150820447,0.9975646867894974,1
921,0.7450003150820447,0.9975646867894974,1
1047,0.7450003150820447,0.9998497640238828,1
1050,0.7450003150820447,0.9998497640238828,1
1095,0.7450003150820447,0.9948174045891236,1
1101,0.7450003150820447,0.9948174045891236,1
1505,0.7450003150820447,0.9997565710721937,1
1516,0.7450003150820447,0.9997565710721937,1
1626,0.7450003150820447,0.9951397661758964,1
1636,0.7450003150820447,0.9951397661758964,1
1661,0.7450003150820447,0.9999149836642439,1
1679,0.7450003150820447,0.9999149836642439,1
42,0.8538853376497628,0.9298650836481384,1
45,0.8538853376497628,0.9612942567941111,1
48,0.8538853376497628,0.9298650836481384,1
56,0.8538853376497628,0.9612942567941111,1
157,0.8538853376497628,0.9875654242664551,1
166,0.8538853376497628,0.9875654242664551,1
174,0.8538853376497628,0.9843657166919431,1
175,0.8538853376497628,0.9843657166919431,1
221,0.8538853376497628,0.9505904755859531,1
228,0.8538853376497628,0.9505904755859531,1
235,0.8538853376497628,0.9967453997477204,1
250,0.8538853376497628,0.9967453997477204,1
279,0.8538853376497628,0.9936721376310066,1
289,0.8538853376497628,0.9936721376310066,1
296,0.8538853376497628,0.9953194590655113,1
307,0.8538853376497628,0.9953194590655113,1
321,0.8538853376497628,0.7847022413402392,1
325,0.8538853376497628,0.7847022413402392,1
517,0.8538853376497628,0.9997942205525274,1
521,0.8538853376497628,0.9997942205525274,1
560,0.8538853376497628,0.9878784777482208,1
565,0.8538853376497628,0.9878784777482208,1
579,0.8538853376497628,0.9996208811551277,1
587,0.8538853376497628,0.9996208811551277,1
614,0.8538853376497628,0.9443558653074997,1
