cellID,radius,nematic_correlation,n_neighbors
97,0.7450003150820447,0.9882352941176471,1
98,0.7450003150820447,0.9882352941176471,1
100,0.7450003150820447,0.9999583383761257,1
108,0.7450003150820447,0.9999583383761257,1
180,0.7450003150820447,0.9995923637322334,1
181,0.7450003150820447,0.9995923637322334,1
194,0.7450003150820447,0.9915718941586709,1
198,0.7450003150820447,0.9915718941586709,1
242,0.7450003150820447,0.9636291000247336,1
249,0.7450003150820447,0.9636291000247336,1
301,0.7450003150820447,0.9997896342265113,1
315,0.7450003150820447,0.9997896342265113,1
342,0.7450003150820447,0.9999078089575827,1
348,0.7450003150820447,0.9999078089575827,1
362,0.7450003150820447,0.9930504124264932,1
365,0.7450003150820447,0.9988300292492688,1
369,0.7450003150820447,0.9930504124264932,1
371,0.7450003150820447,0.9939866326159479,1
377,0.7450003150820447,0.9988300292492688,1
379,0.7450003150820447,0.9939866326159479,1
390,0.7450003150820447,0.9925787208197502,1
393,0.7450003150820447,0.9925787208197502,1
395,0.7450003150820447,0.9995361165198445,1
400,0.7450003150820447,0.9938461538461538,1
408,0.7450003150820447,0.9995361165198445,1
413,0.7450003150820447,0.9938461538461538,1
503,0.7450003150820447,0.9972315051528274,1
515,0.7450003150820447,0.9972315051528274,1
536,0.7450003150820447,0.9974370155469925,1
545,0.7450003150820447,0.9844263450228952,1
547,0.7450003150820447,0.9974370155469925,1
552,0.7450003150820447,0.9844263450228952,1
563,0.7450003150820447,0.995279715285481,1
569,0.7450003150820447,0.995279715285481,1
608,0.7450003150820447,0.9980487804878049,1
609,0.7450003150820447,0.9999425352999977,1
618,0.7450003150820447,0.9980487804878049,1
623,0.7450003150820447,0.9999425352999977,1
734,0.7450003150820447,0.9981730477943747,1
738,0.7450003150820447,0.9981730477943747,1
749,0.7450003150820447,0.999954460006413,1
753,0.7450003150820447,0.999954460006413,1
772,0.7450003150820447,0.9999982166454745,1
779,0.7450003150820447,0.9999982166454745,1
805,0.7450003150820447,0.9925452265662483,1
816,0.7450003150820447,0.9990813152627687,1
825,0.7450003150820447,0.9925452265662483,1
838,0.7450003150820447,0.9990813152627687,1
849,0.7450003150820447,0.9867813369153852,1
859,0.7450003150820447,0.9867813369153852,1
875,0.7450003150820447,0.9984124497856162,2
879,0.7450003150820447,0.996932103647965,1
892,0.7450003150820447,0.9998927959232672,1
1091,0.7450003150820447,0.9918121130637906,1
1121,0.7450003150820447,0.9918121130637906,1
1184,0.7450003150820447,0.8507144711521734,1
1188,0.7450003150820447,0.8507144711521734,1
1262,0.7450003150820447,0.9923677002011512,1
1272,0.7450003150820447,0.9923677002011512,1
1278,0.7450003150820447,0.9987833311643233,2
1284,0.7450003150820447,0.9987387275932781,2
1294,0.7450003150820447,0.999555023747499,1
1297,0.7450003150820447,0.9994658166054088,1
1349,0.7450003150820447,0.9954776562317291,1
1369,0.7450003150820447,0.9954776562317291,1
1481,0.7450003150820447,0.9998688804025372,1
1496,0.7450003150820447,0.9998688804025372,1
1521,0.7450003150820447,0.9999827083596221,1
1526,0.7450003150820447,0.9999827083596221,1
1584,0.7450003150820447,0.9993646453220111,1
1587,0.7450003150820447,0.9993646453220111,1
1600,0.7450003150820447,0.9972462972197005,1
1602,0.7450003150820447,0.9972462972197005,1
1739,0.7450003150820447,0.9999899904909664,1
1747,0.7450003150820447,0.9999899904909664,1
1773,0.7450003150820447,0.9865922678357912,1
1780,0.7450003150820447,0.9865922678357912,1
84,0.8538853376497628,0.995484057488105,1
89,0.8538853376497628,0.995484057488105,1
95,0.8538853376497628,0.9973731382651051,1
96,0.8538853376497628,0.9973731382651051,1
97,0.8538853376497628,0.9882352941176471,1
98,0.8538853376497628,0.9882352941176471,1
100,0.8538853376497628,0.9999583383761257,1
108,0.8538853376497628,0.9872602941004196,2
111,0.8538853376497628,0.9745622498247134,1
117,0.8538853376497628,0.9965391291447222,1
121,0.8538853376497628,0.9976606498194945,1
126,0.8538853376497628,0.9965391291447222,1
